Country,Code,Year,Population (historical estimates),"Indicator:Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) - Sex:Both sexes",Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline
France,FRA,2013,63335180,22.0,0.26807407,3.9137568,6.266963,0.90410143,0.4601503,0.060390083544795,0.12879750954905,0.20292954968599
France,FRA,2014,63588496,22.4,0.2681568,3.8540428,6.2715583,0.9041193,0.46196046,0.0186786678946145,0.0416820252769308,0.1438390900952099
France,FRA,2014,63588496,22.4,0.2681568,3.8540428,6.2715583,0.9041193,0.46196046,0.0186786678946145,0.0416820252769308,0.15481449352179
France,FRA,2015,63809768,22.8,0.2682231,3.8268294,6.2737494,0.90414417,0.46403405,0.1335550459814,0.15085939938406,0.3160048541911699
France,FRA,2015,63809768,22.8,0.2682231,3.8268294,6.2737494,0.90414417,0.46403405,0.1335550459814,0.21044383705223,0.33894445855592
France,FRA,2016,63989320,23.2,0.26853952,3.8271954,6.273039,0.90416116,0.4659254,0.0581258825518708,0.1228973938302299,0.2187441031564599
France,FRA,2016,63989320,23.2,0.26853952,3.8271954,6.273039,0.90416116,0.4659254,0.0581258825518708,0.1228973938302299,0.25172468483458
Gabon,GAB,2005,1458362,9.8,0.22926858,5.7277446,3.9396634,0.5622014,0.17686555,7.9724628299639,25.81976684290826,56.05912843445413
Gabon,GAB,2005,1458362,9.8,0.22926858,5.7277446,3.9396634,0.5622014,0.17686555,5.48382304610843,21.02372820203331,55.07760058923669
Gambia,GMB,1998,1356198,3.5,0.21230957,5.722023,3.2591307,0.5483688,0.08968625,70.82780361239513,86.88956084328913,95.22274762318536
Gambia,GMB,1998,1356198,3.5,0.21230957,5.722023,3.2591307,0.5483688,0.08968625,74.09505575442816,88.52749752368747,96.466079900776
Gambia,GMB,2003,1566263,4.6,0.21221627,5.758524,3.2615798,0.54845583,0.09013283,46.14136502001004,69.75076005245845,87.283647486272
Gambia,GMB,2003,1566263,4.6,0.21221627,5.758524,3.2615798,0.54845583,0.09013283,50.68549408535932,73.52291609487123,90.85155469846096
Gambia,GMB,2010,1937284,6.7,0.21153559,5.502979,3.264521,0.54848135,0.091058016,25.353238204523908,53.45258869210393,80.67686248744371
Gambia,GMB,2010,1937284,6.7,0.21153559,5.502979,3.264521,0.54848135,0.091058016,29.82949546194779,59.542395150825946,86.34378730034335
Gambia,GMB,2015,2253137,8.4,0.21143858,5.4839745,3.294989,0.54847974,0.091907956,10.29717513023119,38.39345159804084,72.65039640994846
Gambia,GMB,2015,2253137,8.4,0.21143858,5.4839745,3.294989,0.54847974,0.091907956,13.38206680155778,44.64912794892221,81.15464245830245
Georgia,GEO,1996,4761277,13.1,0.27257946,3.256207,2.528823,0.5257194,0.10320111,5.33193661968535,16.69594976282702,40.59602907605084
Georgia,GEO,1996,4761277,13.1,0.27257946,3.256207,2.528823,0.5257194,0.10320111,6.76730506926965,19.94425995485437,51.99076432936046
Georgia,GEO,1997,4640033,13.4,0.27140895,3.2507255,2.53116,0.5257248,0.099361554,15.948784010815082,35.7907459442902,64.45227077758129
Georgia,GEO,1997,4640033,13.4,0.27140895,3.2507255,2.53116,0.5257248,0.099361554,18.78447111956898,40.67682117981424,73.90798708802086
